type,subtype,ts,user,text,client_msg_id,team,user_team,source_team,user_profile,blocks,reactions,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,parent_user_id,bot_id,bot_profile,last_read,attachments,edited,inviter,channel_name
message,,1619012430.0054,U01RSRE0N3D,....feel they are flexing on us....,a9043be7-cf58-40ae-ab71-46873c3d4033,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'g79R', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '....feel they are flexing on us....'}]}]}]",,,,,,,,,,,,,,,,,,"{'user': 'U01RSRE0N3D', 'ts': '1619012434.000000'}",,funcommittee
message,,1619012449.0058,U01RW2X7S9Z,hahaha,fa9c5663-fa71-4259-b198-db6082e12389,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'gV4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'hahaha'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1619012492.006,U01RSRE0N3D,empire strikes back,,T01RBRV5F7H,,,,"[{'type': 'image', 'block_id': 'kg2s', 'image_url': 'https://media3.giphy.com/media/l1Ku2UzLA5v7NhB28/giphy.gif?cid=6104955e3c6bba65bde7f0096128fcd826cd849dfb2bd83d&rid=giphy.gif&ct=g', 'alt_text': 'empire strikes back', 'title': {'type': 'plain_text', 'text': 'empire strikes back', 'emoji': True}, 'fallback': '480x206px image', 'image_width': 480, 'image_height': 206, 'image_bytes': 940013, 'is_animated': True}, {'type': 'context', 'block_id': 'zSN', 'elements': [{'type': 'image', 'image_url': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_32.png', 'alt_text': 'giphy logo'}, {'type': 'mrkdwn', 'text': 'Posted using /giphy | GIF by <https://giphy.com/starwars/|Star Wars>', 'verbatim': False}]}]",,,,,,,,,,,,,,B01S7FSR36Y,"{'id': 'B01S7FSR36Y', 'deleted': False, 'name': 'giphy', 'updated': 1616421896, 'app_id': 'A0F827J2C', 'icons': {'image_36': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png', 'image_48': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_48.png', 'image_72': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png'}, 'team_id': 'T01RBRV5F7H'}",,,,,funcommittee
message,,1619012816.0064,U01S7KCL3DF,i’m just gonna sit here and add aaaaaalll the skype emojis :monkeyman:,2ecd9f33-21ad-4359-90ae-eba9f8f91d81,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '8x/w', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i’m just gonna sit here and add aaaaaalll the skype emojis '}, {'type': 'emoji', 'name': 'monkeyman'}]}]}]",,,,,1619012816.0064,6.0,3.0,1619014752.0089,"['U01RW140HBP', 'U01S7KCL3DF', 'U01S1CWGTU4']","[{'user': 'U01RW140HBP', 'ts': '1619014259.006700'}, {'user': 'U01S7KCL3DF', 'ts': '1619014372.007700'}, {'user': 'U01RW140HBP', 'ts': '1619014428.007900'}, {'user': 'U01S7KCL3DF', 'ts': '1619014486.008100'}, {'user': 'U01S1CWGTU4', 'ts': '1619014646.008700'}, {'user': 'U01RW140HBP', 'ts': '1619014752.008900'}]",0.0,0.0,,,,,,,,funcommittee
message,,1619014259.0067,U01RW140HBP,excellent! can someone show me how to use the filters though on zoom ? i seem to have missed that memo,52233935-af57-44ef-8984-213b4666c6f2,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'PfUN7', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'excellent! can someone show me how to use the filters though on zoom ? i seem to have missed that memo'}]}]}]",,,,,1619012816.0064,,,,,,,,U01S7KCL3DF,,,,,,,funcommittee
message,,1619014315.007,U01SJKB2MG8,,,,,,,,,"[{'id': 'F01V6F03J5A', 'created': 1619014313, 'timestamp': 1619014313, 'name': '56ka2d.jpg', 'title': '56ka2d.jpg', 'mimetype': 'image/jpeg', 'filetype': 'jpg', 'pretty_type': 'JPEG', 'user': 'U01SJKB2MG8', 'editable': False, 'size': 64711, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01V6F03J5A/56ka2d.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01V6F03J5A/download/56ka2d.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01V6F03J5A-96a681b221/56ka2d_64.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01V6F03J5A-96a681b221/56ka2d_80.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01V6F03J5A-96a681b221/56ka2d_360.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 202, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01V6F03J5A-96a681b221/56ka2d_480.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 480, 'thumb_480_h': 269, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01V6F03J5A-96a681b221/56ka2d_160.jpg?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 667, 'original_h': 374, 'thumb_tiny': 'AwAaADCgkYY8kinNCqnG4kdjTVbFSeYH2rjBHeq0J1EEKZ5Y4pzWyAZDMRTNwGPXvUgbKkdzjj1o0uGozyAehNNESk9TT84bPtSdDweKNBahHbSyruRQVJ65pRaykqcDDdOah3MOAxH0NJub+8ePepLLJtZmYgIBt7A0v2SQ8KvzAZPNVd7f3j+dG9v7x/OgLFr7LOWORyMDrTZIJIVLsuF+tV97f3j+dBZiMFifxp3FY//Z', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01SJKB2MG8/F01V6F03J5A/56ka2d.jpg', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01V6F03J5A-9730aa69db', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,1619010871.0005,,,,,,,,U01RKN0EGDV,,,,,,,funcommittee
message,,1619014372.0077,U01S7KCL3DF,i think frogman (evil kermit) said you need to install something :disappointed:,d6ed04d9-ae1c-4232-8530-120033bc0200,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'fPa', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i think frogman (evil kermit) said you need to install something '}, {'type': 'emoji', 'name': 'disappointed'}]}]}]",,,,,1619012816.0064,,,,,,,,U01S7KCL3DF,,,,,,,funcommittee
message,,1619014428.0079,U01RW140HBP,ahhh i see :thinking_face:,3898fa8a-ff7d-4884-8d74-92a62b94c66e,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Bexiw', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'ahhh i see '}, {'type': 'emoji', 'name': 'thinking_face'}]}]}]",,,,,1619012816.0064,,,,,,,,U01S7KCL3DF,,,,,,,funcommittee
message,,1619014486.0081,U01S7KCL3DF,we must ask cool dude <@U01S1CWGTU4>,8a8ddf2a-84fb-40ac-9431-126dcfe5e0b6,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '9o8', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'we must ask cool dude '}, {'type': 'user', 'user_id': 'U01S1CWGTU4'}]}]}]","[{'name': 'heart', 'users': ['U01S1CWGTU4'], 'count': 1}]",,,,1619012816.0064,,,,,,,,U01S7KCL3DF,,,,,,,funcommittee
message,,1619014646.0087,U01S1CWGTU4,hahahahaha cool!,0029ef81-c1ae-4c61-842e-30720602fd22,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '09076999792d', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1868032103895_09076999792d539af81c_72.png', 'first_name': '', 'real_name': 'Antonio Saleme Sastre', 'display_name': 'Antonio Saleme Sastre', 'team': 'T01RBRV5F7H', 'name': 'salemesastre', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'sPRD', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'hahahahaha cool!'}]}]}]",,,,,1619012816.0064,,,,,,,,U01S7KCL3DF,,,,,,,funcommittee
message,,1619014752.0089,U01RW140HBP,mental note to switch this on before yoga tomorrow,,,,,,"[{'type': 'rich_text', 'block_id': 'eIq', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'mental note to switch this on before yoga tomorrow'}]}]}]","[{'name': 'joy', 'users': ['U01S7BM4N81'], 'count': 1}, {'name': '+1', 'users': ['U01S7BM4N81'], 'count': 1}, {'name': 'cool-doge', 'users': ['U01RKN0EGDV'], 'count': 1}]","[{'id': 'F01UTHRJFSS', 'created': 1619014749, 'timestamp': 1619014749, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW140HBP', 'editable': False, 'size': 71670, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01UTHRJFSS/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01UTHRJFSS/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01UTHRJFSS-1710f7c08b/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01UTHRJFSS-1710f7c08b/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01UTHRJFSS-1710f7c08b/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 142, 'thumb_360_h': 191, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01UTHRJFSS-1710f7c08b/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 142, 'original_h': 191, 'thumb_tiny': 'AwAwACMUZpdtItO5JwoyaBgy4x9KZ3xSu7If3ikD1pCcsCPShiQlFLSUhjxVqPZFCCxALVUHINWJY/kRemAOlAIguSCPeoIj82306VLPF++wpyMetQrxOB7UDZLRS0UCFBxVuT5grgjGKzPOYgHgVo2zb7cdyCc09hbibQxHKk1VZQJ2IOcHFWJXKggAL64rK81w5KscZo3C1i9RVLz5f71Hny/3v0oA/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW140HBP/F01UTHRJFSS/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01UTHRJFSS-c1b6b5b7bf', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,1619012816.0064,,,,,,,,U01S7KCL3DF,,,,,,,funcommittee
message,,1619015433.0098,U01S1CWGTU4,Boludoooooo!!!!! hahaha,a3ecda2b-a8a0-4ccd-9aa6-0e266ef64baf,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '09076999792d', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1868032103895_09076999792d539af81c_72.png', 'first_name': '', 'real_name': 'Antonio Saleme Sastre', 'display_name': 'Antonio Saleme Sastre', 'team': 'T01RBRV5F7H', 'name': 'salemesastre', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'pw/', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Boludoooooo!!!!! hahaha'}]}]}]",,,,,1619010871.0005,,,,,,,,U01RKN0EGDV,,,,,,,funcommittee
message,,1619016002.0101,U01S7KCL3DF,boludo,,T01RBRV5F7H,,,,"[{'type': 'image', 'block_id': 'Ueo+', 'image_url': 'https://media1.giphy.com/media/fuafVsl7mjXcdjSR51/giphy.gif?cid=6104955ec1f2313b38ded1af5b241ae8da803bd88da9e046&rid=giphy.gif&ct=g', 'alt_text': 'boludo', 'title': {'type': 'plain_text', 'text': 'boludo', 'emoji': True}, 'fallback': '320x320px image', 'image_width': 320, 'image_height': 320, 'image_bytes': 996296, 'is_animated': True}, {'type': 'context', 'block_id': 'ZRLZR', 'elements': [{'type': 'image', 'image_url': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_32.png', 'alt_text': 'giphy logo'}, {'type': 'mrkdwn', 'text': 'Posted using /giphy | GIF by <https://giphy.com/Filonews/|Filonews>', 'verbatim': False}]}]","[{'name': 'rolling_on_the_floor_laughing', 'users': ['U01S1CWGTU4'], 'count': 1}]",,,,1619010871.0005,,,,,,,,U01RKN0EGDV,B01S7FSR36Y,"{'id': 'B01S7FSR36Y', 'deleted': False, 'name': 'giphy', 'updated': 1616421896, 'app_id': 'A0F827J2C', 'icons': {'image_36': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png', 'image_48': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_48.png', 'image_72': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png'}, 'team_id': 'T01RBRV5F7H'}",,,,,funcommittee
message,,1619030325.0112,U01RXCQHMHT,sith,,T01RBRV5F7H,,,,"[{'type': 'image', 'block_id': '4cqnh', 'image_url': 'https://media2.giphy.com/media/76ySI7jVk8vuw/giphy.gif?cid=6104955e42fab724b19cb1657f8635f38369d5419d2c40e4&rid=giphy.gif&ct=g', 'alt_text': 'sith', 'title': {'type': 'plain_text', 'text': 'sith', 'emoji': True}, 'fallback': '480x270px image', 'image_width': 480, 'image_height': 270, 'image_bytes': 1861040, 'is_animated': True}, {'type': 'context', 'block_id': 'l6mc', 'elements': [{'type': 'image', 'image_url': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_32.png', 'alt_text': 'giphy logo'}, {'type': 'mrkdwn', 'text': 'Posted using /giphy', 'verbatim': False}]}]",,,,,,,,,,,,,,B01S7FSR36Y,"{'id': 'B01S7FSR36Y', 'deleted': False, 'name': 'giphy', 'updated': 1616421896, 'app_id': 'A0F827J2C', 'icons': {'image_36': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png', 'image_48': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_48.png', 'image_72': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png'}, 'team_id': 'T01RBRV5F7H'}",,,,,funcommittee
message,,1619031195.0116,U01RW140HBP,"not an actual photo from your night out on the beers, i hope",e8fb9a9b-f68a-4933-b877-5d27547d7475,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'VvkJ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'not an actual photo from your night out on the beers, i hope'}]}]}]",,,,,1619031195.0116,1.0,1.0,1619031655.0132,['U01RXCQHMHT'],"[{'user': 'U01RXCQHMHT', 'ts': '1619031655.013200'}]",0.0,0.0,,,,,,,,funcommittee
message,,1619031235.0118,U01RW2X7S9Z,computer,,T01RBRV5F7H,,,,"[{'type': 'image', 'block_id': 'ihBh', 'image_url': 'https://media2.giphy.com/media/ktcUyw6mBlMVa/giphy.gif?cid=6104955e00c01ab3c729092dac71dd13ccc57baa5fa5819c&rid=giphy.gif&ct=g', 'alt_text': 'computer', 'title': {'type': 'plain_text', 'text': 'computer', 'emoji': True}, 'fallback': '245x169px image', 'image_width': 245, 'image_height': 169, 'image_bytes': 315871, 'is_animated': True}, {'type': 'context', 'block_id': 'DvIZ', 'elements': [{'type': 'image', 'image_url': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_32.png', 'alt_text': 'giphy logo'}, {'type': 'mrkdwn', 'text': 'Posted using /giphy', 'verbatim': False}]}]",,,,,,,,,,,,,,B01S7FSR36Y,"{'id': 'B01S7FSR36Y', 'deleted': False, 'name': 'giphy', 'updated': 1616421896, 'app_id': 'A0F827J2C', 'icons': {'image_36': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png', 'image_48': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_48.png', 'image_72': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png'}, 'team_id': 'T01RBRV5F7H'}",,,,,funcommittee
message,,1619031248.0123,U01RW2X7S9Z,I'm going back to make donuts,5c950e10-1a4f-4d9b-bc97-377f5e519fbc,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'src', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""I'm going back to make donuts""}]}]}]","[{'name': 'fillion-speechless', 'users': ['U01SJKB2MG8'], 'count': 1}, {'name': 'destroy', 'users': ['U01RKN0EGDV'], 'count': 1}]",,,,,,,,,,,,,,,,,,,funcommittee
message,,1619031253.0127,U01RW2X7S9Z,:rolling_on_the_floor_laughing:,0060d60c-7ddd-4657-9979-8d3b1a264e3e,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'HVC3i', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'rolling_on_the_floor_laughing'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1619031655.0132,U01RXCQHMHT,i think's it's a reflection of my inner troll :grin:,04072807-6086-41ab-a1e1-b860243981e2,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'ijTY/', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""i think's it's a reflection of my inner troll ""}, {'type': 'emoji', 'name': 'grin'}]}]}]",,,,,1619031195.0116,,,,,,,,U01RW140HBP,,,,,,,funcommittee
message,,1617002555.0075,U01S7BM4N81,this is fine,,T01RBRV5F7H,,,,"[{'type': 'image', 'block_id': 'cq4', 'image_url': 'https://media1.giphy.com/media/NTur7XlVDUdqM/giphy.gif?cid=6104955eaf877134260e784f611ede0a97dbe23c52c83b99&rid=giphy.gif&ct=g', 'alt_text': 'this is fine', 'title': {'type': 'plain_text', 'text': 'this is fine', 'emoji': True}, 'fallback': '480x270px image', 'image_width': 480, 'image_height': 270, 'image_bytes': 1910277, 'is_animated': True}, {'type': 'context', 'block_id': 'eLU3d', 'elements': [{'type': 'image', 'image_url': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_32.png', 'alt_text': 'giphy logo'}, {'type': 'mrkdwn', 'text': 'Posted using /giphy', 'verbatim': False}]}]",,,,,,,,,,,,,,B01S7FSR36Y,"{'id': 'B01S7FSR36Y', 'deleted': False, 'name': 'giphy', 'updated': 1616421896, 'app_id': 'A0F827J2C', 'icons': {'image_36': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png', 'image_48': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_48.png', 'image_72': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png'}, 'team_id': 'T01RBRV5F7H'}",,,,,funcommittee
message,,1617002561.0076,U01S7BM4N81,,,,,,,,"[{'name': 'grimacing', 'users': ['U01SJKB2MG8', 'U01RSRE0N3D'], 'count': 2}, {'name': 'sunglasses', 'users': ['U01RW2X7S9Z'], 'count': 1}, {'name': 'this-is-fine-fire', 'users': ['U01RSRE0N3D'], 'count': 1}]","[{'id': 'F01TCNWHPGQ', 'created': 1617002558, 'timestamp': 1617002558, 'name': 'Bildschirmfoto 2021-03-29 um 09.21.16.png', 'title': 'Bildschirmfoto 2021-03-29 um 09.21.16.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01S7BM4N81', 'editable': False, 'size': 28575, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TCNWHPGQ/bildschirmfoto_2021-03-29_um_09.21.16.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TCNWHPGQ/download/bildschirmfoto_2021-03-29_um_09.21.16.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TCNWHPGQ-e9d316ab32/bildschirmfoto_2021-03-29_um_09.21.16_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TCNWHPGQ-e9d316ab32/bildschirmfoto_2021-03-29_um_09.21.16_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TCNWHPGQ-e9d316ab32/bildschirmfoto_2021-03-29_um_09.21.16_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 343, 'thumb_360_h': 104, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TCNWHPGQ-e9d316ab32/bildschirmfoto_2021-03-29_um_09.21.16_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'image_exif_rotation': 1, 'original_w': 343, 'original_h': 104, 'thumb_tiny': 'AwAOADC0F25AHf3o59B+tP2jnPNLtX+6KAI9/OOPyNLuX3/I0uzk4C4J7igpnrtxnPApaj0FyPf8qAAef50u1f7tKAAeBTEf/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S7BM4N81/F01TCNWHPGQ/bildschirmfoto_2021-03-29_um_09.21.16.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01TCNWHPGQ-7f0fb75029', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,1617002561.0076,1.0,1.0,1617002724.0087,['U01RSRE0N3D'],"[{'user': 'U01RSRE0N3D', 'ts': '1617002724.008700'}]",0.0,1.0,,,,1617002724.0087,,,,funcommittee
