type,subtype,ts,user,text,inviter,client_msg_id,team,user_team,source_team,user_profile,blocks,thread_ts,parent_user_id,reactions,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,last_read,attachments,files,upload,display_as_bot,edited,channel_name
message,,1621321847.0007,U01S79YDELR,how to use different tables without to connect them. I want to show different insights in a Dashboard,,,,,,,"[{'type': 'rich_text', 'block_id': 'IlXh0', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'how to use different tables without to connect them. I want to show different insights in a Dashboard'}]}]}]",1621321847.0007,,,3.0,2.0,1621322090.0014,"['U01S7BM4N81', 'U01S79YDELR']","[{'user': 'U01S7BM4N81', 'ts': '1621321908.001000'}, {'user': 'U01S7BM4N81', 'ts': '1621321916.001200'}, {'user': 'U01S79YDELR', 'ts': '1621322090.001400'}]",0.0,0.0,,,"[{'id': 'F022KT6LW2D', 'created': 1621321809, 'timestamp': 1621321809, 'name': 'Screenshot 2021-05-18 at 09.10.06.png', 'title': 'Screenshot 2021-05-18 at 09.10.06.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01S79YDELR', 'editable': False, 'size': 105453, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F022KT6LW2D/screenshot_2021-05-18_at_09.10.06.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F022KT6LW2D/download/screenshot_2021-05-18_at_09.10.06.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_64.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_80.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_360.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360_w': 360, 'thumb_360_h': 219, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_480.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_480_w': 480, 'thumb_480_h': 292, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_160.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_720.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_720_w': 720, 'thumb_720_h': 438, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_800.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_800_w': 800, 'thumb_800_h': 487, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_960.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_960_w': 960, 'thumb_960_h': 584, 'thumb_1024': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022KT6LW2D-9ae8374e3d/screenshot_2021-05-18_at_09.10.06_1024.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_1024_w': 1024, 'thumb_1024_h': 623, 'original_w': 1634, 'original_h': 994, 'thumb_tiny': 'AwAdADDQGOnFOwPSmjOadzQAY9hS4HoKKKADA9BRgelFFACUtMLUu72oAdRTd3tRu9qAHUU3d7UbvagD/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S79YDELR/F022KT6LW2D/screenshot_2021-05-18_at_09.10.06.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F022KT6LW2D-a97ba23683', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,finalproject
message,,1621321908.001,U01S7BM4N81,you have to click on the database icon on top in middleish on your screen right next to “infrastructure_2019” and then add a second table,,698a35f7-13a1-4988-8b3b-2f4bbf1caa8a,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'fb=cz', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'you have to click on the database icon on top in middleish on your screen right next to “infrastructure_2019” and then add a second table'}]}]}]",1621321847.0007,U01S79YDELR,,,,,,,,,,,,,,,finalproject
message,,1621321916.0012,U01S7BM4N81,Google has some very great tutorials :slightly_smiling_face:,,ce134c2c-a078-45c8-9d09-8945dbdf0db0,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'fdm', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Google has some very great tutorials '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",1621321847.0007,U01S79YDELR,,,,,,,,,,,,,,,finalproject
message,,1621322090.0014,U01S79YDELR,"Thanks, Thamo",,8110d950-889c-44e5-8278-8c2e58fac3ed,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '606def897de6', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1910932493456_606def897de66681d932_72.jpg', 'first_name': '', 'real_name': 'Karina Condeixa', 'display_name': 'Karina Condeixa', 'team': 'T01RBRV5F7H', 'name': 'karina.condeixa', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'k4xNb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Thanks, Thamo'}]}]}]",1621321847.0007,U01S79YDELR,,,,,,,,,,,,,,,finalproject
message,,1621322389.004,U01SD3CDH9P,"Hi guys, I am trying to iterate though dates without success. My goal is to send one request to this api to get data foe each day in a range of time but I am getting and error. Can you see what I am doing wrong? Thank you:slightly_smiling_face:",,,,,,,"[{'type': 'rich_text', 'block_id': 'H2/j', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hi guys, I am trying to iterate though dates without success. My goal is to send one request to this api to get data foe each day in a range of time but I am getting and error. Can you see what I am doing wrong? Thank you'}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",,,,,,,,,,,,,"[{'id': 'F022DEF9U0L', 'created': 1621322196, 'timestamp': 1621322196, 'name': 'Screenshot 2021-05-18 at 09.16.29.png', 'title': 'Screenshot 2021-05-18 at 09.16.29.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01SD3CDH9P', 'editable': False, 'size': 57186, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F022DEF9U0L/screenshot_2021-05-18_at_09.16.29.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F022DEF9U0L/download/screenshot_2021-05-18_at_09.16.29.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022DEF9U0L-1aced73b2c/screenshot_2021-05-18_at_09.16.29_64.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022DEF9U0L-1aced73b2c/screenshot_2021-05-18_at_09.16.29_80.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022DEF9U0L-1aced73b2c/screenshot_2021-05-18_at_09.16.29_360.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360_w': 360, 'thumb_360_h': 252, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022DEF9U0L-1aced73b2c/screenshot_2021-05-18_at_09.16.29_480.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_480_w': 480, 'thumb_480_h': 336, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022DEF9U0L-1aced73b2c/screenshot_2021-05-18_at_09.16.29_160.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'original_w': 510, 'original_h': 357, 'thumb_tiny': 'AwAhADDRYfKcdaZhupBqQ8io264H86AD5uuDQM9waMY78UowD0x+NADhmlpMj1paAFPSomGWqU0wg5Py5oAaQx7U4cdjSY/2KfQAlLRRQAp6U2nHpTaBoKKKKACiiigD/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01SD3CDH9P/F022DEF9U0L/screenshot_2021-05-18_at_09.16.29.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F022DEF9U0L-a3b2f98040', 'is_starred': False, 'has_rich_preview': False}, {'id': 'F0220GEK0KY', 'created': 1621322342, 'timestamp': 1621322342, 'name': 'Screenshot 2021-05-18 at 09.19.00.png', 'title': 'Screenshot 2021-05-18 at 09.19.00.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01SD3CDH9P', 'editable': False, 'size': 62226, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F0220GEK0KY/screenshot_2021-05-18_at_09.19.00.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F0220GEK0KY/download/screenshot_2021-05-18_at_09.19.00.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_64.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_80.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_360.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360_w': 360, 'thumb_360_h': 95, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_480.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_480_w': 480, 'thumb_480_h': 127, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_160.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_720': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_720.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_720_w': 720, 'thumb_720_h': 190, 'thumb_800': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_800.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_800_w': 800, 'thumb_800_h': 211, 'thumb_960': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_960.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_960_w': 960, 'thumb_960_h': 253, 'thumb_1024': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F0220GEK0KY-4b6e0fffe1/screenshot_2021-05-18_at_09.19.00_1024.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_1024_w': 1024, 'thumb_1024_h': 270, 'original_w': 1141, 'original_h': 301, 'thumb_tiny': 'AwAMADDSPSmkc9qXNGaAAGl/GkzRmgB340U3NGaAP//Z', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01SD3CDH9P/F0220GEK0KY/screenshot_2021-05-18_at_09.19.00.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F0220GEK0KY-f324b3f27f', 'is_starred': False, 'has_rich_preview': False}]",0.0,,,finalproject
message,,1621244326.0045,U01SK96QF5E,"Hey guys, maybe someone is free now, so I’ll give it a try: I’m trying to concat df’s from which some doesn’t have the same amount of columns as the other one, but most of their columns will match (the values will be different, so I need them to be copied one below each other). I want to fill in the columns which some of them lack with NaN values in the result df. I tried every parameter, none of them returns what I need. :disappointed:
`result = pd.concat([channel_gen, channel_books,`
                    `channel_dmemes, channel_dresource,` 
                    `channel_dbootcamp, channel_funcommittee,`
                    `channel_dvizbeauties, channel_frustrations,` 
                    `channel_finalproject, channel_frustrations,` 
                    `channel_funcommittee, channel_katas,` 
                    `channel_labhelp, channel_music,` 
                    `channel_random, channel_vanilla])`",,9d1be7a9-f097-4608-b775-ae509175bc68,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '94c1e7ff9e09', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1883381430979_94c1e7ff9e09a95d14cb_72.jpg', 'first_name': 'Lilla', 'real_name': 'Lilla Szulyovszky', 'display_name': 'lilla', 'team': 'T01RBRV5F7H', 'name': 'lilla.szulyovszky', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'OBc6', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Hey guys, maybe someone is free now, so I’ll give it a try: I’m trying to concat df’s from which some doesn’t have the same amount of columns as the other one, but most of their columns will match (the values will be different, so I need them to be copied one below each other). I want to fill in the columns which some of them lack with NaN values in the result df. I tried every parameter, none of them returns what I need. '}, {'type': 'emoji', 'name': 'disappointed'}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': 'result = pd.concat([channel_gen, channel_books,', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '                    channel_dmemes, channel_dresource, ', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '                    channel_dbootcamp, channel_funcommittee,', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '                    channel_dvizbeauties, channel_frustrations, ', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '                    channel_finalproject, channel_frustrations, ', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '                    channel_funcommittee, channel_katas, ', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '                    channel_labhelp, channel_music, ', 'style': {'code': True}}, {'type': 'text', 'text': '\n'}, {'type': 'text', 'text': '                    channel_random, channel_vanilla])', 'style': {'code': True}}]}]}]",1621244326.0045,,,12.0,4.0,1621249064.007,"['U01RW2X7S9Z', 'U01SK96QF5E', 'U01RW140HBP', 'U01S133DZ9A']","[{'user': 'U01RW2X7S9Z', 'ts': '1621244368.004600'}, {'user': 'U01RW2X7S9Z', 'ts': '1621244379.004800'}, {'user': 'U01SK96QF5E', 'ts': '1621244388.005000'}, {'user': 'U01RW2X7S9Z', 'ts': '1621244409.005200'}, {'user': 'U01RW2X7S9Z', 'ts': '1621244439.005400'}, {'user': 'U01RW2X7S9Z', 'ts': '1621244443.005800'}, {'user': 'U01RW2X7S9Z', 'ts': '1621244451.006000'}, {'user': 'U01SK96QF5E', 'ts': '1621244486.006200'}, {'user': 'U01RW140HBP', 'ts': '1621244670.006400'}, {'user': 'U01S133DZ9A', 'ts': '1621245421.006600'}, {'user': 'U01SK96QF5E', 'ts': '1621247301.006800'}, {'user': 'U01RW140HBP', 'ts': '1621249064.007000'}]",0.0,0.0,,,,,,,finalproject
message,,1621244368.0046,U01RW2X7S9Z,<https://pandas.pydata.org/pandas-docs/stable/user_guide/merging.html>,,186cceea-b3b7-43e5-82b9-c74dc2a3aa87,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'WQCh', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://pandas.pydata.org/pandas-docs/stable/user_guide/merging.html'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621244379.0048,U01RW2X7S9Z,"check this in the documentation, it shows many many ways that you can combine dataframes",,0a6a7823-f102-4e9f-87bc-7d963aa4cfdc,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Fboh', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'check this in the documentation, it shows many many ways that you can combine dataframes'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621244388.005,U01SK96QF5E,yeah.. I tried through almost all,,9703c5c8-9d3e-492f-8cb7-baadbeca6696,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '94c1e7ff9e09', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1883381430979_94c1e7ff9e09a95d14cb_72.jpg', 'first_name': 'Lilla', 'real_name': 'Lilla Szulyovszky', 'display_name': 'lilla', 'team': 'T01RBRV5F7H', 'name': 'lilla.szulyovszky', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'lSLS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'yeah.. I tried through almost all'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621244409.0052,U01RW2X7S9Z,did you try to ignore the index?,,2c82a1aa-19ea-44c0-8b20-5a1e81cc3e17,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '8Si9P', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'did you try to ignore the index?'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621244439.0054,U01RW2X7S9Z,,,,,,,,,1621244326.0045,U01SK96QF5E,,,,,,,,,,,"[{'id': 'F022379NKV0', 'created': 1621244437, 'timestamp': 1621244437, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 19522, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F022379NKV0/image.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F022379NKV0/download/image.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022379NKV0-563ad607a7/image_64.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022379NKV0-563ad607a7/image_80.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022379NKV0-563ad607a7/image_360.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_360_w': 360, 'thumb_360_h': 107, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022379NKV0-563ad607a7/image_480.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'thumb_480_w': 480, 'thumb_480_h': 143, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F022379NKV0-563ad607a7/image_160.png?t=xoxe-1861879185255-2068564688150-2068564727718-519dfbdd8f50e154f7dac1ab76bfc0d2', 'original_w': 631, 'original_h': 188, 'thumb_tiny': 'AwAOADC+0uGKqMkde1J5pHVMD1zS+V85bPWgxZBGaAE80k5CZHbmm+azk7cLj15p6xbQBnpTFjKluR1oAN0n94flT42ct8xBH0pNppyD5qAP/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F022379NKV0/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F022379NKV0-3501242b18', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,finalproject
message,,1621244443.0058,U01RW2X7S9Z,i think you are trying an outer join right?,,165f7fdf-37d5-4613-ac96-a0ee96918540,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'nCl', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i think you are trying an outer join right?'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621244451.006,U01RW2X7S9Z,if columns are not same in all tables,,f9ea9939-53b1-4df8-a907-3bae8d0ecfba,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'Z0+', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'if columns are not same in all tables'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
message,,1621244486.0062,U01SK96QF5E,can I show you what I mean in a breakout room maybe? it’s a bit hard to explain in writing :stuck_out_tongue:,,27946e62-c073-4f99-b382-3f750682e365,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '94c1e7ff9e09', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1883381430979_94c1e7ff9e09a95d14cb_72.jpg', 'first_name': 'Lilla', 'real_name': 'Lilla Szulyovszky', 'display_name': 'lilla', 'team': 'T01RBRV5F7H', 'name': 'lilla.szulyovszky', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'jD2iw', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'can I show you what I mean in a breakout room maybe? it’s a bit hard to explain in writing '}, {'type': 'emoji', 'name': 'stuck_out_tongue'}]}]}]",1621244326.0045,U01SK96QF5E,,,,,,,,,,,,,,,finalproject
