client_msg_id,type,text,user,ts,team,user_team,source_team,user_profile,attachments,blocks,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,last_read,reactions,edited,parent_user_id,bot_id,bot_profile,files,upload,display_as_bot,subtype,inviter,topic
,message,most legible lol,U01RW2X7S9Z,1617199045.0013,,,,,,"[{'type': 'rich_text', 'block_id': 'xOFW', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'most legible lol'}]}]}]",1617198721.0005,,,,,,,,,"[{'name': 'raised_hands', 'users': ['U01RSRE0N3D'], 'count': 1}]",,U01RSRE0N3D,,,"[{'id': 'F01TN1RTD24', 'created': 1617199041, 'timestamp': 1617199041, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 5944, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TN1RTD24/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TN1RTD24/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN1RTD24-563fbe4db6/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN1RTD24-563fbe4db6/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN1RTD24-563fbe4db6/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 58, 'thumb_480': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN1RTD24-563fbe4db6/image_480.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_480_w': 480, 'thumb_480_h': 77, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN1RTD24-563fbe4db6/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 507, 'original_h': 81, 'thumb_tiny': 'AwAHADCjvJGDj8qXj1pgpaAF+h/Oj8RSUUAL+Io/EUlLQB//2Q==', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01TN1RTD24/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01TN1RTD24-bc8bec4625', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
3804aa1a-0ea6-4d1c-8011-2796deb1f464,message,<@U01RW2X7S9Z> with the oneliner again,U01S7BM4N81,1617199060.0017,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '1Ik', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U01RW2X7S9Z'}, {'type': 'text', 'text': ' with the oneliner again'}]}]}]",1617198721.0005,,,,,,,,,"[{'name': 'sob', 'users': ['U01RW2X7S9Z'], 'count': 1}]","{'user': 'U01S7BM4N81', 'ts': '1617199067.000000'}",U01RSRE0N3D,,,,,,,,
b621e9ce-ece7-4a93-b882-523697207778,message,why the crying face? It's definetly more elegant and easier to understand ^^,U01S7BM4N81,1617199147.0021,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'V7m', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""why the crying face? It's definetly more elegant and easier to understand ^^""}]}]}]",1617198721.0005,,,,,,,,,"[{'name': 'cattyping', 'users': ['U01RW2X7S9Z'], 'count': 1}]","{'user': 'U01S7BM4N81', 'ts': '1617199153.000000'}",U01RSRE0N3D,,,,,,,,
b6041a1f-b501-4533-bce9-aa3f92aff2e4,message,She sells seashells by the seashore,U01RW2X7S9Z,1617199195.0026,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'Bf2', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'She sells seashells by the seashore'}]}]}]",1617198721.0005,,,,,,,,,"[{'name': 'smile', 'users': ['U01RSRE0N3D', 'U01S7BM4N81'], 'count': 2}]","{'user': 'U01RW2X7S9Z', 'ts': '1617199202.000000'}",U01RSRE0N3D,,,,,,,,
1b32ab8c-c456-449d-90d8-090cef9dfe6d,message,i use x too much for comprehensions :sweat_smile:,U01RW2X7S9Z,1617199734.0037,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'pRbOK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'i use x too much for comprehensions '}, {'type': 'emoji', 'name': 'sweat_smile'}]}]}]",1617198721.0005,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
78646d10-d0e0-4c25-8fb1-b279ae4dd434,message,<https://www.codewars.com/kata/52fba66badcd10859f00097e/train/python>,U01SJKB2MG8,1617201130.0053,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'Training on Disemvowel Trolls | Codewars', 'title_link': 'https://www.codewars.com/kata/52fba66badcd10859f00097e/train/python', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: Training on Disemvowel Trolls | Codewars', 'from_url': 'https://www.codewars.com/kata/52fba66badcd10859f00097e/train/python', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/kata/52fba66badcd10859f00097e/train/python'}]","[{'type': 'rich_text', 'block_id': 'JhXJ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/kata/52fba66badcd10859f00097e/train/python'}]}]}]",1617201130.0053,8.0,6.0,1617203064.0084,"['U01RW2X7S9Z', 'U01SJKB2MG8', 'U01S7BM4N81', 'U01RRV4JX6Z', 'U01S0E0MRJ7', 'U01RW140HBP']","[{'user': 'U01RW2X7S9Z', 'ts': '1617201182.005500'}, {'user': 'U01SJKB2MG8', 'ts': '1617201706.006100'}, {'user': 'U01S7BM4N81', 'ts': '1617201720.006300'}, {'user': 'U01SJKB2MG8', 'ts': '1617201742.006500'}, {'user': 'U01S7BM4N81', 'ts': '1617201746.006700'}, {'user': 'U01RRV4JX6Z', 'ts': '1617202023.007300'}, {'user': 'U01S0E0MRJ7', 'ts': '1617202081.007500'}, {'user': 'U01RW140HBP', 'ts': '1617203064.008400'}]",0.0,0.0,,,,,,,,,,,,
,message,,U01RW2X7S9Z,1617201182.0055,,,,,,,1617201130.0053,,,,,,,,,"[{'name': 'white_check_mark', 'users': ['U01S7BM4N81'], 'count': 1}, {'name': 'girl-grin', 'users': ['U01SJKB2MG8'], 'count': 1}]",,U01SJKB2MG8,,,"[{'id': 'F01TN6T95DE', 'created': 1617201181, 'timestamp': 1617201181, 'name': 'image.png', 'title': 'image.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01RW2X7S9Z', 'editable': False, 'size': 5769, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TN6T95DE/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01TN6T95DE/download/image.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN6T95DE-5c9ff4df44/image_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN6T95DE-5c9ff4df44/image_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN6T95DE-5c9ff4df44/image_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 88, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01TN6T95DE-5c9ff4df44/image_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 415, 'original_h': 102, 'thumb_tiny': 'AwALADCl5hx2/KimUbj60AOyPX9KTNJuPrS7m9TQAbvajd7Um4joaCxPU0Af/9k=', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01RW2X7S9Z/F01TN6T95DE/image.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01TN6T95DE-bfd2574891', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,
e5d5fde8-3438-4c6b-a54c-6c9fc0ce7717,message,and without `re` ? :slightly_smiling_face:,U01SJKB2MG8,1617201706.0061,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'q/qG', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'and without '}, {'type': 'text', 'text': 're', 'style': {'code': True}}, {'type': 'text', 'text': ' ? '}, {'type': 'emoji', 'name': 'slightly_smiling_face'}]}]}]",1617201130.0053,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
08d9a59a-ea42-47b7-961b-608124e5a409,message,Can I solve this with one for loop and 6 'OR' in a conditional statement?,U01S7BM4N81,1617201720.0063,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '3NHmB', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""Can I solve this with one for loop and 6 'OR' in a conditional statement?""}]}]}]",1617201130.0053,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
854cea3f-7539-445e-9163-2e1754da7f70,message,"technically possible, yes",U01SJKB2MG8,1617201742.0065,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'NWT', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'technically possible, yes'}]}]}]",1617201130.0053,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
8f616f2d-ae70-4c96-a47f-1298dbf785a4,message,string.contains :man-facepalming:,U01S7BM4N81,1617201746.0067,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '2adfc641e87e', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1994438084416_2adfc641e87e3a953d9c_72.png', 'first_name': 'Thamo', 'real_name': 'Thamo', 'display_name': 'Thamo', 'team': 'T01RBRV5F7H', 'name': 'thamokoeper', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '4WI=q', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'string.contains '}, {'type': 'emoji', 'name': 'man-facepalming'}]}]}]",1617201130.0053,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
d6cac4aa-954b-4b1a-83ab-1514588e122c,message,"def disemvowel(string):
    string == 'x'
    newstr = string
    vowels = ('a', 'e', 'i', 'o', 'u', ""A"", ""E"", ""I"", ""O"", ""U"")
    for x in string:
          if x in vowels:
            newstr = newstr.replace(x,"""")
    return (newstr)",U01RRV4JX6Z,1617202023.0073,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'OvS', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'def disemvowel(string):\n    string == \'x\'\n    newstr = string\n    vowels = (\'a\', \'e\', \'i\', \'o\', \'u\', ""A"", ""E"", ""I"", ""O"", ""U"")\n    for x in string:\n          if x in vowels:\n            newstr = newstr.replace(x,"""")\n    return (newstr)'}]}]}]",1617201130.0053,,,,,,,,,,,U01SJKB2MG8,,,,,,,,
95cc6714-2174-43a3-9b1c-bef5ab11258b,message,"```def disemvowel(string):
    vowels = ('a', 'e', 'i', 'o', 'u','A','E','I','O','U')
    for letter in string:
        if letter in vowels:
            string = string.replace(letter,"""")
    return string```
",U01S0E0MRJ7,1617202081.0075,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': 'ad6853d3a1f4', 'image_72': 'https://avatars.slack-edge.com/2021-04-16/1993872127808_ad6853d3a1f43da8ec48_72.jpg', 'first_name': '', 'real_name': 'Davis Pudans', 'display_name': 'Davis Pudans', 'team': 'T01RBRV5F7H', 'name': 'd.pudans', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'IA8', 'elements': [{'type': 'rich_text_preformatted', 'elements': [{'type': 'text', 'text': 'def disemvowel(string):\n    vowels = (\'a\', \'e\', \'i\', \'o\', \'u\',\'A\',\'E\',\'I\',\'O\',\'U\')\n    for letter in string:\n        if letter in vowels:\n            string = string.replace(letter,"""")\n    return string'}]}, {'type': 'rich_text_section', 'elements': []}]}]",1617201130.0053,,,,,,,,,"[{'name': '+1', 'users': ['U01RRV4JX6Z', 'U01S7BM4N81'], 'count': 2}, {'name': 'catjam', 'users': ['U01S7BM4N81'], 'count': 1}]",,U01SJKB2MG8,,,,,,,,
e93be08d-ca3a-4eba-8232-2cf726cb0202,message,"slight improvement Davis to save you typing capitals
def disemvowel(string):
    vowels = (‘a’, ‘e’, ‘i’, ‘o’, ‘u’)
    for letter in string:
        if letter.lower() in vowels:
            string = string.replace(letter,“”)
    return string",U01RW140HBP,1617203064.0084,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'h/Sze', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'slight improvement Davis to save you typing capitals\ndef disemvowel(string):\n    vowels = (‘a’, ‘e’, ‘i’, ‘o’, ‘u’)\n    for letter in string:\n        if letter.lower() in vowels:\n            string = string.replace(letter,“”)\n    return string'}]}]}]",1617201130.0053,,,,,,,,,"[{'name': 'heart', 'users': ['U01S0E0MRJ7', 'U01SJKB2MG8'], 'count': 2}]",,U01SJKB2MG8,,,,,,,,
3a3caf4a-66af-4604-82a0-b08121cc0ff6,message,are katas at 2pm today? Just want to plan out my afternoon,U01S7KCL3DF,1618562742.0004,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': 'y+hw', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'are katas at 2pm today? Just want to plan out my afternoon'}]}]}]",,,,,,,,,,,,,,,,,,,,
2d1ea5be-2411-4536-ab38-da050c6bcc91,message,Yes!,U01RSRE0N3D,1618563419.0007,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '5PUpp', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Yes!'}]}]}]",,,,,,,,,,"[{'name': 'cool-doge', 'users': ['U01S7KCL3DF'], 'count': 1}]",,,,,,,,,,
cdcd1a00-fc52-4e04-99cd-7e034779006f,message,no,U01RW140HBP,1618573435.001,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '4c43a3a8d10b', 'image_72': 'https://avatars.slack-edge.com/2021-03-21/1895736308209_4c43a3a8d10bc2fe5e13_72.png', 'first_name': 'siand', 'real_name': 'siand the LT (she/her)', 'display_name': 'siand the LT (she/her)', 'team': 'T01RBRV5F7H', 'name': 'sian.davies', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '9IDJd', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'no'}]}]}]",,,,,,,,,,"[{'name': 'cool-doge', 'users': ['U01S7KCL3DF'], 'count': 1}]",,,,,,,,,,
24ce9f58-ebfa-40b6-b4a8-f849a57d4818,message,<https://www.codewars.com/kata/56bc28ad5bdaeb48760009b0/train/python>,U01RSRE0N3D,1618578901.0013,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'Training on Remove First and Last Character | Codewars', 'title_link': 'https://www.codewars.com/kata/56bc28ad5bdaeb48760009b0/train/python', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: Training on Remove First and Last Character | Codewars', 'from_url': 'https://www.codewars.com/kata/56bc28ad5bdaeb48760009b0/train/python', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/kata/56bc28ad5bdaeb48760009b0/train/python'}]","[{'type': 'rich_text', 'block_id': 'GV6G', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/kata/56bc28ad5bdaeb48760009b0/train/python'}]}]}]",,,,,,,,,,"[{'name': 'white_check_mark', 'users': ['U01S7BM4N81', 'U01RW2X7S9Z', 'U01RKN0EGDV', 'U01S79YDELR', 'U01SD3CDH9P', 'U01S65G72SY', 'U01S0E0MRJ7', 'U01SK96QF5E', 'U01S1CWGTU4'], 'count': 9}]",,,,,,,,,,
d596519f-d06e-4051-a7bf-a1b41b12ff32,message,<https://www.codewars.com/kata/54ba84be607a92aa900000f1/train/python>,U01RSRE0N3D,1618579347.0026,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'Training on Isograms | Codewars', 'title_link': 'https://www.codewars.com/kata/54ba84be607a92aa900000f1/train/python', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: Training on Isograms | Codewars', 'from_url': 'https://www.codewars.com/kata/54ba84be607a92aa900000f1/train/python', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/kata/54ba84be607a92aa900000f1/train/python'}]","[{'type': 'rich_text', 'block_id': 'a7rPi', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/kata/54ba84be607a92aa900000f1/train/python'}]}]}]",1618579347.0026,1.0,1.0,1618580306.0032,['U01RRV4JX6Z'],"[{'user': 'U01RRV4JX6Z', 'ts': '1618580306.003200'}]",0.0,1.0,1618580306.0032,"[{'name': 'white_check_mark', 'users': ['U01S7BM4N81', 'U01S0E0MRJ7', 'U01S1CWGTU4'], 'count': 3}]",,,,,,,,,,
0a18d1a6-4948-48ca-976e-5c2c9f29c31e,message,I knew from the beginning that this list solution was the correct one. What struck was how to implement it,U01RRV4JX6Z,1618580306.0032,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '339c4d69b7d9', 'image_72': 'https://avatars.slack-edge.com/2021-04-14/1961122781618_339c4d69b7d9fe16343a_72.jpg', 'first_name': '', 'real_name': 'Francisco Ebeling', 'display_name': 'Francisco Ebeling', 'team': 'T01RBRV5F7H', 'name': 'ebelingbarros', 'is_restricted': False, 'is_ultra_restricted': False}",,"[{'type': 'rich_text', 'block_id': '8KKL', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'I knew from the beginning that this list solution was the correct one. What struck was how to implement it'}]}]}]",1618579347.0026,,,,,,,,,,,U01RSRE0N3D,,,,,,,,
133ac0da-bd43-4b06-a635-52d8fe9423b6,message,<https://www.codewars.com/kata/541c8630095125aba6000c00/train/python>,U01SJKB2MG8,1618581283.0035,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '88fa894fdb53', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1885033153332_88fa894fdb5366452adf_72.jpg', 'first_name': 'Florian', 'real_name': 'Florian Titze', 'display_name': 'Flo Titze', 'team': 'T01RBRV5F7H', 'name': 'florian.titze', 'is_restricted': False, 'is_ultra_restricted': False}","[{'service_name': 'Codewars', 'title': 'Training on Sum of Digits / Digital Root | Codewars', 'title_link': 'https://www.codewars.com/kata/541c8630095125aba6000c00/train/python', 'text': 'Codewars is where developers achieve code mastery through challenge. Train on kata in the dojo and reach your highest potential.', 'fallback': 'Codewars: Training on Sum of Digits / Digital Root | Codewars', 'from_url': 'https://www.codewars.com/kata/541c8630095125aba6000c00/train/python', 'thumb_url': 'https://www.codewars.com/assets/logos/logo-square-paper-bg-c3d2b1eb4fb35d75b0c0c0e3b74616fab527afdce9d1d3184624cf0b4e950357.jpg', 'thumb_width': 200, 'thumb_height': 200, 'service_icon': 'https://www.codewars.com/favicon.ico', 'id': 1, 'original_url': 'https://www.codewars.com/kata/541c8630095125aba6000c00/train/python'}]","[{'type': 'rich_text', 'block_id': 'wLPwG', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.codewars.com/kata/541c8630095125aba6000c00/train/python'}]}]}]",,,,,,,,,,"[{'name': 'white_check_mark', 'users': ['U01RKN0EGDV'], 'count': 1}]",,,,,,,,,,
,message,<@U01SJKB2MG8> has joined the channel,U01SJKB2MG8,1616689008.0002,,,,,,,,,,,,,,,,,,,,,,,,channel_join,,
,message,<@U01RW2X7S9Z> has joined the channel,U01RW2X7S9Z,1616689132.0004,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01SD3CDH9P> has joined the channel,U01SD3CDH9P,1616689132.0006,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
,message,<@U01S0MFJ3HR> has joined the channel,U01S0MFJ3HR,1616689132.0008,,,,,,,,,,,,,,,,,,,,,,,,channel_join,U01SJKB2MG8,
